method,contrast_id,effect_type,program,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,n_study_fdr_le_005,all_study_effects_same_sign,datasets,study_effects,study_fdr,meta_fdr
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_DN,3,1.0119890974705683,0.67271436746533664,-1.882467212045845,3.9064454069869816,0.27140539788418772,0.82852336789155046,65.378143342976813,5.7766977080771076,0.055668052850443614,-13.369436486095044,15.39341468103618,0.38704791185708531,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.604024537099;GSE234774:1.52651117375;GSE304399:1.61952998339,GSE162610:0.555905854495;GSE234774:0.0248022373652;GSE304399:0.0370056998121,0.301561553204653
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,3,0.26464254849639129,0.62790940950616492,-2.4370335863506818,2.9663186833434643,0.71439206798234545,0.68785073131215757,58.558408103625936,4.8260694352694262,0.089543143673373043,-12.95299239651724,13.482277493510024,0.35079539570442525,0.33333333333333331,0,False,GSE162610;GSE234774;GSE304399,GSE162610:1.455236135;GSE234774:-0.286633198395;GSE304399:-0.486403120304,GSE162610:0.0900127404181;GSE234774:0.687728148743;GSE304399:0.713534895842,0.75999156168334625
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,3,-0.19174022971749771,0.45051406049061132,-2.1301457818779408,1.7466653224429454,0.71182034812691253,0,0,0.075442526316817402,0.9629813218577965,-5.9160641188365961,5.5325836594016007,0.41686141957686124,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.364412365978;GSE234774:-0.0619564785611;GSE304399:-0.214306993812,GSE162610:0.72582571692;GSE234774:0.930936069837;GSE304399:0.886119473624,0.75999156168334625
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,3,-0.14858749820942516,0.66506085011308924,-3.0101133803980065,2.7129383839791559,0.84395393182666056,0.90410775569774715,71.695263656009416,7.0659552369390717,0.029217786791254894,-14.8922407464198,14.59506575000095,0.4038589180348312,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.0643028823066;GSE234774:0.766347735802;GSE304399:-1.34102796239,GSE162610:0.942386803232;GSE234774:0.127880723846;GSE304399:0.147696216608,0.87911867898610474
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,3,0.070267251592353766,0.94299498768097822,-3.9871127062932676,4.127647209477975,0.94738294132867851,2.2005679960185143,83.635693834437475,12.221721958544459,0.0022186397873702347,-22.264506804252637,22.405041307437347,0.34551152639504257,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:1.14729739623;GSE234774:-1.74627171165;GSE304399:0.918107060076,GSE162610:0.220563608939;GSE234774:0.0373279688251;GSE304399:0.30500673531,0.96671728707008009
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,-0.029168203601688307,0.90886937128865497,-3.9397174849624967,3.8813810777591202,0.97731277280174966,2.0480748213030653,86.186496620490288,14.478586243130071,0.00071781899157805388,-21.570282893868896,21.511946486665519,0.36927416850885397,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.39559206248;GSE234774:1.53307549289;GSE304399:-0.459166915127,GSE162610:0.112603195252;GSE234774:0.0248022373652;GSE304399:0.736033356946,0.97731277280174966
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ANDROGEN_RESPONSE,3,-0.95653737847870757,0.32974974756259284,-2.3753360299630937,0.46226127300567843,0.1011326986666435,0,0,1.7509412956993415,0.41666587062752247,-5.1464051827109349,3.2333304257535196,0.51972512657883319,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.45579756945;GSE234774:-1.10620063055;GSE304399:-0.271383850197,GSE162610:0.102521841329;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ANGIOGENESIS,3,-0.97765021607278357,0.33679922579700328,-2.4267803243257653,0.47147989218019792,0.10101552648844399,0,0,1.3719567912468427,0.50359727109393404,-5.2570901340346365,3.3017897018890698,0.54896521146994193,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.63722288289;GSE234774:-0.921267733143;GSE304399:-0.476911849754,GSE162610:0.0719919841551;GSE234774:0.146593758614;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_APICAL_JUNCTION,3,-0.77806622643843359,0.34043145999767138,-2.2428245770900093,0.68669212421314196,0.14962860350599277,0,0.21417425967743503,2.0042926790070323,0.36709069375698988,-5.1036580558037112,3.5475256029268443,0.54592777741496312,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.26429703544;GSE234774:-0.933073651324;GSE304399:0.072655692764,GSE162610:0.140386705171;GSE234774:0.146593758614;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,-1.5343990444298106,0.38881515422261181,-3.2073356291136896,0.13853754025406828,0.058621639588465758,0,0,0.56138736496252473,0.75525964931243972,-6.4747639985096548,3.4059659096500337,0.406172598368228,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.95659237359;GSE234774:-1.46142787839;GSE304399:-1.21688642094,GSE162610:0.0480278923616;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,-1.0407020675227341,0.33666151556401475,-2.4892396564658332,0.40783552142036483,0.090645089022051969,0,0,0.63839517511426591,0.72673194193019353,-5.318392211069968,3.2369880760245002,0.56987244637013068,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.26923412896;GSE234774:-1.1403957115;GSE304399:-0.527029971889,GSE162610:0.140386705171;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,-1.3674137509986721,0.34141575710052852,-2.8364071902667405,0.10157968826939623,0.057056894118677655,0,0,0.097979644551466641,0.95219082078481143,-5.7055122608740767,2.9706847588767324,0.53966181899656895,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.38051090654;GSE234774:-1.44325686789;GSE304399:-1.17889085553,GSE162610:0.114472181261;GSE234774:0.113839844237;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ESTROGEN_RESPONSE_LATE,3,-1.3015967404460338,0.34508152768102279,-2.7863627175089007,0.18316923661683338,0.063651950038009109,0,0,1.0382871695898004,0.59502992249413089,-5.6862732818330439,3.0830798009409768,0.55884474300591758,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.38079276399;GSE234774:-1.52105534271;GSE304399:-0.626145623427,GSE162610:0.114472181261;GSE234774:0.113839844237;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_GLYCOLYSIS,3,-1.1305493852165267,0.48132276522348505,-3.2015140948959138,0.94041532446286058,0.14329825003634125,0.17147918879696103,35.415225223495725,3.0967050778159457,0.21259793229781401,-9.19824692717315,6.9371481567400961,0.45547228107891696,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-2.03998126669;GSE234774:-1.08488268392;GSE304399:-0.195753852915,GSE162610:0.0395315567457;GSE234774:0.145057705481;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_HYPOXIA,3,-1.1710101446894121,0.34685731314909274,-2.6634167099439199,0.32139642056509565,0.077654434267148742,0,0,1.9462615410718516,0.37789807199341946,-5.5782501798012438,3.2362298904224192,0.54050647308630051,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.80917641688;GSE234774:-1.21888338009;GSE304399:-0.389368236245,GSE162610:0.058677250964;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_KRAS_SIGNALING_DN,3,-0.90331780484920621,0.407463494316057,-2.6564917209414434,0.84985611124303084,0.15693160904386502,0,0,1.6045779999185175,0.44830162637325377,-6.0806323861461804,4.2739967764477678,0.3993726793087527,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.758639100146;GSE234774:-1.48520759407;GSE304399:-0.232806925319,GSE162610:0.30240726328;GSE234774:0.126704569152;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_MTORC1_SIGNALING,3,-1.3901372054532812,0.43529636926403947,-3.2630663169172305,0.48279190601066801,0.085643265280308759,0.078669622970803946,23.398142237867621,2.6109027358194004,0.27105016408452826,-7.9698481693546128,5.1895737584480504,0.41933251403735589,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-2.28151322646;GSE234774:-1.28671886581;GSE304399:-0.681984018464,GSE162610:0.0284629995925;GSE234774:0.126704569152;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_MYC_TARGETS_V1,3,-1.2672938802796043,0.53278169898361494,-3.5596685117720113,1.0250807512128026,0.14044653741616467,0.33246069408966988,44.649326001412639,3.6133254674568969,0.16420120658467938,-11.242409403732491,8.7078216431732827,0.4085418917974869,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-2.26378481375;GSE234774:-1.20714074265;GSE304399:-0.308125481337,GSE162610:0.0284629995925;GSE234774:0.126980541144;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_MYC_TARGETS_V2,3,-1.4632355379728279,0.37936102348202982,-3.0954942812183335,0.16902320527267745,0.061119081665293222,0,6.5160226106627501,2.1394040517451489,0.34311074031151645,-6.283474371260275,3.3570032953146187,0.49382569687612937,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-2.20733953166;GSE234774:-1.44480818666;GSE304399:-0.699003871833,GSE162610:0.0284629995925;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_MYOGENESIS,3,-1.1045914605353082,0.4204880956747995,-2.9138057132176369,0.70462279214702073,0.11948895673852289,0.1484755612305631,22.228447862822932,2.5716344152066135,0.27642459502395128,-8.3514269297391284,6.1422440086685111,0.50104356543504658,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.916687535677;GSE234774:-1.61532784752;GSE304399:-0.216181383397,GSE162610:0.234387970377;GSE234774:0.113839844237;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_PANCREAS_BETA_CELLS,3,-1.1391001388028643,0.40286391580886721,-2.8724836658754445,0.59428338826971561,0.10563108887038231,0,0,0.40745512863728078,0.81568456249905674,-6.2579715338873765,3.9797712562816479,0.3995004535164639,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.951906096597;GSE234774:-1.45360317145;GSE304399:-0.905279845576,GSE162610:0.226519974884;GSE234774:0.126704569152;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,-0.97137117454478084,0.43381636920605504,-2.8379323597192139,0.8951900106296522,0.15451558043484018,0.054474576973415297,24.911217452422036,2.6635136862590021,0.2640130241557242,-7.2306598991721209,5.2879175500825593,0.47057642755157975,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.76262731612;GSE234774:-0.994431565663;GSE304399:-0.0761545285214,GSE162610:0.058677250964;GSE234774:0.160160687298;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,-0.86158263264303059,0.32742883715260312,-2.2703952126163705,0.54722994733030916,0.11915583727631565,0,0,1.7709280666383966,0.41252270457870677,-5.0219604740316095,3.2987952087455481,0.50999081182206163,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.23445153386;GSE234774:-1.08944573771;GSE304399:-0.170048791491,GSE162610:0.143146659208;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,-1.4130635802383664,0.45010346961474418,-3.3497025024459495,0.52357534196921662,0.088238850983028833,0.11600350082246452,29.718089582090702,2.8456824638198199,0.24102822602595214,-8.5850001609321556,5.7588730004554236,0.43994061287482017,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:-2.31266419541;GSE234774:-1.35359894688;GSE304399:-0.617331892474,GSE162610:0.0284629995925;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_UV_RESPONSE_UP,3,-1.1187095799864715,0.42554827040194504,-2.9496960072715623,0.7122768472986194,0.11934299503262059,0.033495800200002236,24.456416416821924,2.6474783232885404,0.26613830501889257,-7.0046747139738352,4.7672555540008927,0.5004609641931923,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-1.75897171343;GSE234774:-1.25544644956;GSE304399:-0.097146506754,GSE162610:0.058677250964;GSE234774:0.126604195545;GSE304399:0.938684406925,0.41297791853648691
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_P53_PATHWAY,3,-0.83126285287056245,0.42695169135201455,-2.6682877131374574,1.0057620073963327,0.19091500013389787,0.080872653674077533,26.213769386882035,2.7105328235108859,0.25787858341341952,-7.3494393826393054,5.6869136768981807,0.46931015264281079,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.46505484832;GSE234774:-1.01607659543;GSE304399:0.122494719398,GSE162610:0.102521841329;GSE234774:0.146593758614;GSE304399:0.938684406925,0.45455952412832829
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_SPERMATOGENESIS,3,-0.80490883970080063,0.4043465842062185,-2.5446717740005571,0.93485409459895608,0.18478301586855569,0,0,1.3550621943710421,0.50786932579253385,-5.9426193229979143,4.332801643596313,0.37312745168023564,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.881949310137;GSE234774:-1.28366371406;GSE304399:-0.144855863761,GSE162610:0.243482078155;GSE234774:0.160160687298;GSE304399:0.938684406925,0.45455952412832829
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_APOPTOSIS,3,-0.64086127682497585,0.41467256967890259,-2.4250533407061301,1.1433307870561782,0.26226091280897518,0.1141111904309873,28.114446122576503,2.7822001669630643,0.24880145166156739,-7.4367749746984453,6.1550524210484943,0.46710724015758631,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.18729947472;GSE234774:-0.90121516318;GSE304399:0.276514371199,GSE162610:0.158840965398;GSE234774:0.160160687298;GSE304399:0.938684406925,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_DNA_REPAIR,3,-1.0327174165480673,0.59024455868930348,-3.5723347782123653,1.5068999451162306,0.22228487048704906,0.49495894054580214,50.882355137476139,4.0718564694985506,0.13055923662013971,-12.701328105631584,10.63589327253545,0.38522458288764294,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-2.07342358625;GSE234774:-0.995948289444;GSE304399:0.0565985786673,GSE162610:0.0395315567457;GSE234774:0.196000945652;GSE304399:0.942920407052,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_HEDGEHOG_SIGNALING,3,-0.55769047635429669,0.34953539375715043,-2.0616198924475531,0.94623893973895967,0.25165381730347236,0,0,1.7754910920377651,0.41158260162550897,-4.9989587519720882,3.8835777992634952,0.56228973485243916,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.790707666454;GSE234774:-0.789811871513;GSE304399:0.375750091758,GSE162610:0.287710149452;GSE234774:0.196000945652;GSE304399:0.938684406925,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_IL2_STAT5_SIGNALING,3,-0.85829480279201575,0.5238280748489258,-3.112145098960152,1.3955554933761203,0.24298076134420304,0.383367168096654,51.09586751617725,4.089633939752618,0.12940387261679789,-11.163356009935056,9.4467664043510258,0.40757715244134218,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.80499203038;GSE234774:-0.959970367199;GSE304399:0.111029117382,GSE162610:0.058677250964;GSE234774:0.146593758614;GSE304399:0.938684406925,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_NOTCH_SIGNALING,3,-0.73131642325936252,0.44002732866664701,-2.6246012101112752,1.16196836359255,0.23840698200597737,0.093364171452121975,28.106691811144209,2.7819000827534888,0.24883878515577693,-7.5381931455077504,6.0755602989890258,0.45631017274488783,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.47979710599;GSE234774:-0.833129932392;GSE304399:0.189044030003,GSE162610:0.102521841329;GSE234774:0.204920965454;GSE304399:0.938684406925,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,-0.82992523353062597,0.54928982005098159,-3.1933285771965725,1.5334781101353208,0.26991796271319063,0.35101792882535177,44.794503353150283,3.622827655720636,0.16342292151246052,-11.095541892274424,9.4356914252131734,0.40921630697554423,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.7704387058;GSE234774:-0.848809057802;GSE304399:0.253844189448,GSE162610:0.058677250964;GSE234774:0.215437400007;GSE304399:0.938684406925,0.49984807909850121
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ADIPOGENESIS,3,-0.70645592318845574,0.5270871288679464,-2.9743287970279315,1.5614169506510203,0.3121145245478425,0.28525044361198781,40.800308067606295,3.3783959590262875,0.18466757179220478,-10.240947490275634,8.8280356438987226,0.4077167003939578,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.50893106104;GSE234774:-0.858236947196;GSE304399:0.402880129684,GSE162610:0.102521841329;GSE234774:0.216585462426;GSE304399:0.938684406925,0.51210742176158774
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_KRAS_SIGNALING_UP,3,-0.51072681511013229,0.37753330030304433,-2.1351215002303494,1.1136678700100848,0.30875777786371489,0.055189990790391601,17.406943479801111,2.4215110619024998,0.29797206724380132,-6.1606516399683278,5.1391980097480632,0.47465220384499429,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.99727960695;GSE234774:-0.770622991848;GSE304399:0.31525792031,GSE162610:0.215105930492;GSE234774:0.204920965454;GSE304399:0.938684406925,0.51210742176158774
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_PEROXISOME,3,-0.58544061406508185,0.44332524119751432,-2.4929151732704051,1.3220339451402416,0.3175066014921844,0.1067106931553615,21.869006205760975,2.5598036104174957,0.27806460360836432,-7.5824876725116628,6.4116064443814995,0.42911695550540158,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.820478392776;GSE234774:-1.05994047248;GSE304399:0.433864663257,GSE162610:0.274853210052;GSE234774:0.167051974155;GSE304399:0.938684406925,0.51210742176158774
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,-0.7503115735889283,0.55273630700930065,-3.1285439537741322,1.6279208065962756,0.30752010288441745,0.49161641797263433,56.869550307034004,4.6370951711319011,0.098416423283222601,-12.094710048938293,10.594086901760434,0.39281022740289745,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.74901281756;GSE234774:-0.861665568775;GSE304399:0.249236411884,GSE162610:0.058677250964;GSE234774:0.174271387651;GSE304399:0.938684406925,0.51210742176158774
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,-0.43971033005191601,0.36013281678337794,-1.9892367772572799,1.1098161171534477,0.34650250012666467,0.016386221873894834,11.898854493063601,2.2701180427245813,0.32140315112274892,-5.2961053505249538,4.4166846904211212,0.44756136690489529,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.09616712551;GSE234774:-0.604738965022;GSE304399:0.23767775801,GSE162610:0.186759456615;GSE234774:0.304842966908;GSE304399:0.938684406925,0.53202879499244871
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_XENOBIOTIC_METABOLISM,3,-0.72476009657821694,0.6009788207593979,-3.3105632602402526,1.8610430670838189,0.35113900469501619,0.59669116244466947,56.883749920471118,4.6386223206121944,0.098341303671756697,-13.160407159641958,11.710886966485523,0.38821525187821287,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.24237252099;GSE234774:-1.31078719515;GSE304399:0.574068897469,GSE162610:0.143146659208;GSE234774:0.126604195545;GSE304399:0.938684406925,0.53202879499244871
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_FATTY_ACID_METABOLISM,3,-0.51605987401590281,0.48152612696823327,-2.5878995786614576,1.5557798306296522,0.3960193690927481,0.13183037372723014,23.51629141425602,2.6149359608495577,0.27050411170450683,-8.1788366926725171,7.1467169446407119,0.36236925611067222,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.15798336525;GSE234774:-0.746813334705;GSE304399:0.494464800399,GSE162610:0.167237430921;GSE234774:0.357787596305;GSE304399:0.938684406925,0.5351613095847948
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_INFLAMMATORY_RESPONSE,3,-0.56723142197923515,0.52071984969504737,-2.8077081047043602,1.6732452607458899,0.38977374215732807,0.41042633326485189,52.571377176918865,4.2168629004059976,0.12142828344285238,-11.05716728218558,9.9227044382271092,0.3786442383918816,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.45939878342;GSE234774:-0.755349735073;GSE304399:0.379801098331,GSE162610:0.102521841329;GSE234774:0.230561647944;GSE304399:0.938684406925,0.5351613095847948
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_PROTEIN_SECRETION,3,-0.61241897829577663,0.54858964586146031,-2.9728097155738795,1.747971758982326,0.38040108513315707,0.44527204094574513,52.84224082715906,4.2410836203426694,0.11996661176920403,-11.588569638921694,10.36373168233014,0.3808008507837698,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.71642229792;GSE234774:-0.512258898053;GSE304399:0.248944768627,GSE162610:0.0615717618189;GSE234774:0.409924380601;GSE304399:0.938684406925,0.5351613095847948
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_UV_RESPONSE_DN,3,-0.39351399402933179,0.36431828420478807,-1.9610490540607033,1.1740210660020398,0.3930178853295076,0,0,1.3395555549582721,0.51182230359239544,-5.022616702267249,4.2355887142085846,0.49892149043397871,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.04944575119;GSE234774:-0.298334158933;GSE304399:0.111945102472,GSE162610:0.199909679816;GSE234774:0.594867609067;GSE304399:0.938684406925,0.5351613095847948
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_E2F_TARGETS,3,-0.6365624764769644,0.64249622324674183,-3.4010006052832775,2.1278756523293492,0.42622090851692152,0.80435566423853,65.356685119832562,5.773119595852986,0.055767735262768764,-14.654662688860236,13.381537735906308,0.34714658356490674,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.66668521853;GSE234774:-0.878010486447;GSE304399:0.542419659412,GSE162610:0.0690238605252;GSE234774:0.230561647944;GSE304399:0.938684406925,0.56081698489068621
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_COAGULATION,3,-0.53681366476524817,0.58790040844127067,-3.0663449619659051,1.9927176324354088,0.45757651875178457,0.59917680214125624,59.782088830948268,4.9729086913370804,0.083204458431923867,-12.887373379331654,11.813746049801159,0.38361079948249321,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.41233670744;GSE234774:-0.830316143452;GSE304399:0.623446417054,GSE162610:0.112777150461;GSE234774:0.204920965454;GSE304399:0.938684406925,0.58663656250228791
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_APICAL_SURFACE,3,-0.34355188778083823,0.39362783460234962,-2.0371957648380077,1.350091989276331,0.47481263139287672,0,0,1.1724795637182908,0.55641560004649759,-5.3450677440954015,4.6579639685337257,0.43802810249820279,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:-0.990375835574;GSE234774:-0.0452831523599;GSE304399:-0.0936411719477,GSE162610:0.215105930492;GSE234774:0.954890475552;GSE304399:0.938684406925,0.59351578924109583
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_ALLOGRAFT_REJECTION,3,-0.30070683949692462,0.39648981408782036,-2.0066648203997417,1.4052511414058924,0.52738730819187163,0.085149012730411797,18.101361215954327,2.4420430298892972,0.29492873887922794,-6.5558926511928108,5.9544789721989622,0.37388195791200773,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.949954691667;GSE234774:-0.535472095175;GSE304399:0.408990379245,GSE162610:0.226519974884;GSE234774:0.41866492105;GSE304399:0.938684406925,0.6430996090918345
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_G2M_CHECKPOINT,3,-0.38543716343525053,0.52637831447796446,-2.6502602551047851,1.879385928234284,0.540203671637141,0.42913693521833191,51.974500950620325,4.164454382751142,0.12465227832827314,-11.063269760202575,10.292395433332073,0.36396399664398171,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.13930796733;GSE234774:-0.726782800012;GSE304399:0.617333742331,GSE162610:0.17087986204;GSE234774:0.292919547414;GSE304399:0.938684406925,0.6430996090918345
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_HEME_METABOLISM,3,-0.32530524567783858,0.52411121902366087,-2.580373812902311,1.9297633215466337,0.59811549882568071,0.31781682266354616,42.424757197922112,3.4737152683406838,0.17607281741957748,-10.105859544684723,9.4552490533290445,0.38718141527510169,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.06688419622;GSE234774:-0.580854871212;GSE304399:0.754343531806,GSE162610:0.196313690631;GSE234774:0.402030710381;GSE304399:0.938684406925,0.65012554220182683
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,-0.32798612017455331,0.50656356211136622,-2.5075532134846341,1.8515809731355277,0.58372172533391398,0.41578397376364268,54.213454033181563,4.3680953821006767,0.11258489822547744,-10.747001301025087,10.091029060675979,0.38260892882504727,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.926683042695;GSE234774:-0.774260597454;GSE304399:0.65815328799,GSE162610:0.234187529141;GSE234774:0.215437400007;GSE304399:0.938684406925,0.65012554220182683
