dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_DNA_REPAIR,-0.2595086231260893,-1.2035331475459838,0.09809027777777778,0.1756209010210725,0.7358,38/146,18.86%,Ddb1;Ercc8;Gtf2f1;Ercc1;Dgcr8;Impdh2;Nme1;Snapc4;Zwint;Nfx1;Cda;Sf3a3;Ell;Polr2h;Ercc3;Ssrp1;Nt5c3;Sec61a1;Xpc;Pola1;Gtf2h3;Taf1c;Rrm2b;Adcy6;Rnmt;Gtf3c5;Rae1;Ccno;Pde6g;Smad5;Polr2f;Cstf3;Pom121;Itpa;Polr2d;Pcna;Pold3;Polh,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_FATTY_ACID_METABOLISM,0.29778623429323164,1.2030340105643935,0.1354872329338197,0.2230794216877777,0.9918,33/142,14.87%,Hsd17b11;Ltc4s;Acss1;Cryz;Hpgd;Mcee;Cbr1;Idh1;Echs1;Retsat;Fmo1;Pts;Bphl;Crat;Acaa2;H2az1;Cidea;Hadh;Acads;D2hgdh;Cbr3;Blvra;Psme1;Ephx1;Acaa1a;Hmgcs2;Acadm;Erp29;Ube2l6;Trp53inp2;Xist;Aldh9a1;Cpt1a,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.248689063192892,-1.199129291334656,0.08120868744098206,0.1701709696312425,0.7456,41/178,15.13%,Sfn;Flnb;Ccnd1;Clic3;Cish;Cd44;Gale;Lamc2;Ptges;Areg;Il6st;Ret;Jak2;Fdft1;Farp1;Wfs1;Atp2b4;Hspb8;Slc1a4;Celsr2;Cdh1;Opn3;Igfbp4;Tiam1;Tnnc1;Mapk13;Unc13b;Ppif;Aff1;Xbp1;Tpbg;Ovol2;Tfpi2;Fkbp4;Rbbp8;Prss23;Dlg5;Hspa4l;Btg3;Acox2;Pgr,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_KRAS_SIGNALING_UP,0.2851960682991568,1.1990767972719445,0.1244031163608947,0.2163339737986871,0.9926,65/188,19.47%,Gpnmb;Mmp10;Il10ra;Cd37;Tmem100;Atg10;Fuca1;Ctss;Aldh1a2;Tmem176a;Tspan13;Dock2;Ppp1r15a;Tmem176b;Ank;Laptm5;C3ar1;Tspan7;Cbr4;Mmd;Galnt3;Birc3;Prdm1;Cidea;Hdac9;Nrp1;Il2rg;Irf8;Fcer1g;Gypc;Map3k1;Pcp4;Ikzf1;Crot;Zfp277;St6gal1;Adam17;Usp12;Il1b;Psmb8;Clec4a3;Ly96;Cbx8;Id2;Lat2;Cxcr4;Spp1;Jup;Kcnn4;Scn1b;Map4k1;Epb41l3;H2bc3;Csf2ra;Plau;Sparcl1;Itgbl1;Lcp1;Tnfrsf1b;Ptprr;Sdccag8;Tnfaip3;Itgb2;Mycn;Mmp11,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_P53_PATHWAY,-0.24805358609198916,-1.196983706766973,0.06896551724137931,0.16356216156130407,0.7518,33/194,11.50%,Upp1;Tm4sf1;Sphk1;Hbegf;Sfn;S100a10;Bmp2;Cdh13;Tgfa;Aen;Inhbb;Procr;Rrp8;Ccnd2;Epha2;Vdr;Slc7a11;Lif;S100a4;Fam162a;Notch1;Dnttip2;Slc19a2;Nol8;Mxd1;Fas;Sdc1;Mdm2;Ralgds;Sec61a1;Xpc;Itgb4;Slc35d1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_MITOTIC_SPINDLE,0.27348672278800534,1.149331082468083,0.1828813137596417,0.2867455857532157,0.9988,62/198,21.24%,Epb41l2;Espl1;Ccnb2;Nusap1;Cdk1;Plk1;Fbxo5;Birc5;Ophn1;Ndc80;Racgap1;Dock2;Tpx2;Dlgap5;Cep72;Nek2;Abi1;Myo9b;Cenpe;Aurka;Marcks;Clip1;Kif11;Smc4;Bub1;Kntc1;Kif4;Kif15;Top2a;Abr;Ssh2;Cenpf;Prex1;Incenp;Tsc1;Net1;Kif23;Ttk;Wasf2;Bin1;Prc1;Pif1;Fscn1;Map3k11;Arhgap27;Capzb;Rapgef6;Rasa1;Fgd4;Itsn1;Arhgap4;Mid1ip1;Tubgcp5;Kif20b;Nck1;Sun2;Ect2;Akap13;Epb41;Ralbp1;Arhgef2;Abl1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.3003299296729726,-1.1404318732774454,0.23025919228450875,0.23589892744342394,0.8786,9/48,6.13%,Pfkp;Srxn1;Glrx;Pdlim1;Abcc1;Prnp;Oxsr1;Sod2;Txnrd1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.3049510652600865,1.1374107296562534,0.24786081003993155,0.2924992816967322,0.9998,20/81,11.95%,Irf1;Ebi3;Cxcl9;Itga4;Tnfrsf21;Il3ra;Pdgfc;Stat1;Tlr2;Ifngr2;Pik3r5;Csf3r;Il10rb;Il2rg;Crlf2;Map3k8;Ifnar1;Il1b;Ifngr1;Cd9,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_APICAL_JUNCTION,-0.2289396638346523,-1.1029946609649202,0.18473138548539114,0.29258571133660455,0.9304,49/185,18.41%,Actn1;Itga3;Mapk11;Ctnna1;Pcdh1;Parva;Lamc2;Msn;Cd274;Pecam1;Gtf2f1;Vcl;Itgb1;Flnc;Vwf;Dlg1;Adra1b;Dmp1;Mmp9;Thbs3;Tial1;Ptk2;Tgfbi;Adamts5;Cdh1;Actn4;Amigo1;Cadm3;Lima1;Mapk13;Itgb4;Cldn15;Myh9;Dhx16;Sympk;Nectin3;Akt3;Insig1;Cx3cl1;Src;Lamb3;Rras;Akt2;Map3k20;Nf2;Bmp1;Icam2;Sorbs3;Zyx,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_ALLOGRAFT_REJECTION,0.26210922654403296,1.0880665477961988,0.28113879003558717,0.3726667807321937,1.0,56/176,19.41%,Cd28;H2-Ob;H2-Oa;Cxcl9;Gpr65;Cd4;Il15;Ctss;B2m;Prkcb;Cxcr3;Ifnar2;C2;Stat1;Tapbp;Tlr2;Ifngr2;Abi1;Hdac9;Il16;Il2rg;Irf8;Thy1;H2-DMb2;Ptpn6;H2-DMa;Cd40;Il1b;Icam1;Ifngr1;Bcl10;Ly86;Ptprc;Stab1;Csk;Klrd1;Tap1;Cdkn2a;Cxcl13;Rps9;Map4k1;Igsf6;Lcp2;Cd8b1;Tgfb2;Spi1;Rps3a1;Elf4;Irf7;Lck;Il10;Gcnt1;Itgb2;H2-Aa;Lyn;Nck1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_UV_RESPONSE_UP,-0.23244559383789995,-1.0843743466320943,0.2545289855072464,0.3164810618004844,0.949,35/146,15.29%,Ppat;Il6;Bmp2;Asns;Ddx21;Prpf3;Il6st;Ret;Stip1;Slc6a12;Epcam;Wiz;Cltb;Cyb5b;Htr7;Sod2;Nptxr;Nptx2;Col2a1;Eif2s3x;Polr2h;Furin;Grpel1;Ppif;Cdc34;Rpn1;Hnrnpu;Cck;Fkbp4;Igfbp2;Rasgrp1;Fgf18;Btg3;Ppp1r2;Pdap1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.23902454020156852,0.9992116965231251,0.46306532663316585,0.5533387463536587,1.0,63/183,27.29%,Ldhb;Cox7a2l;Tcirg1;Phyh;Mpc1;Idh1;Echs1;Uqcrh;Retsat;Bckdha;Maob;Acaa2;Atp6v1c1;Casp7;Atp6v1d;Ndufa1;Mgst3;Atp6v1f;Atp6v0e;Atp6v0b;Nqo2;Cox4i1;Ndufc2;Oxa1l;Ndufa6;Atp6v1g1;Cyb5a;Acaa1a;Acadm;Cpt1a;Cox8a;Mdh1;Aldh6a1;Ndufb5;Ndufa7;Ndufa2;Slc25a20;Atp6ap1;Surf1;Decr1;Mtrf1;Gpx4;Uqcr10;Ndufs8;Cox6c;Ndufa3;Etfa;Slc25a11;Htra2;Ndufc1;Hsd17b10;Mrpl34;Iscu;Cox7c;Uqcrfs1;Bdh2;Sdhb;Cox6b1;Idh3g;Ndufb3;Vdac2;Etfdh;Etfb,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_TGF_BETA_SIGNALING,-0.2478838521623445,-0.9651552578253852,0.5145400593471811,0.6209371115759568,0.9984,15/53,17.42%,Bmp2;Wwtr1;Thbs1;Slc20a1;Smad1;Fkbp1a;Furin;Cdh1;Smad6;Eng;Id1;Ppm1a;Smurf1;Sptbn1;Ncor2,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_NOTCH_SIGNALING,-0.2694871921533015,-0.9203750225383096,0.5875613747954174,0.7260703172305039,1.0,9/31,18.17%,Ccnd1;Dll1;Kat2a;Notch1;Jag1;Prkca;Arrb1;Tcf7l2;Dtx1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.24158096082511105,-0.8839361586079412,0.6696935300794552,0.79278354744626,1.0,9/40,12.57%,Ccnd2;Dll1;Rbpj;Kat2a;Notch1;Notch4;Jag1;Myc;Jag2,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_HEDGEHOG_SIGNALING,0.27261921735933575,0.8710952391709844,0.6626198083067093,0.8356413779828581,1.0,8/34,22.40%,Hey1;Ophn1;Nrp1;Thy1;Cdk5r1;Rasa1;Nrp2;Dpysl2,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_PROTEIN_SECRETION,0.22941703725541487,0.8704206667646494,0.7122747747747747,0.8005993554522818,1.0,10/93,8.31%,Ppt1;Abca1;Lamp2;Gla;Galc;Ergic3;Cd63;Rab9;Clta;Cln5,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.22258973367610044,0.8597305794382349,0.7353760445682451,0.790015167150554,1.0,35/101,30.83%,Map2k6;Cdk1;Prkcb;Rps6ka1;Il2rg;Sqstm1;Itpr2;Dapp1;Nfkbib;Cxcr4;Gna14;Ddit3;Mknk1;E2f1;Lck;Plcg1;Pdk1;Nck1;Cltc;Irak4;Rit1;Il4;Arpc3;Traf2;Cdk2;Dusp3;Cab39;Pak4;Grb2;Camk4;Grk2;Ppp1ca;Egfr;Cfl1;Cdkn1b,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_PANCREAS_BETA_CELLS,-0.2548131725152679,-0.8437465002713526,0.7125267665952891,0.8432979213313643,1.0,8/27,21.81%,Vdr;Elp4;Foxo1;Stxbp1;Akt3;Srprb;Foxa2;Pcsk1,18747,16
GSE162610,change_d7_minus_d1,temporal_delta,HALLMARK_APICAL_SURFACE,0.2293120311379076,0.7470051512713266,0.8498583569405099,0.9328920423254397,1.0,9/39,19.34%,Rtn4rl1;Srpx;Il2rg;Thy1;Slc2a4;Atp6v0a4;Afap1l2;Mdga1;Lyn,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,0.7931923342246051,3.400651891165606,0.0,0.0,0.0,140/187,13.30%,Nop16;Nme1;Npm1;Ddx21;Nolc1;Gnl3;Pabpc4;Nhp2;Snrpa1;Rsl1d1;Rrp9;Snrpd1;Rack1;Ran;Nop56;Eif2s1;Rps2;Cct2;Cct3;Psmd14;Hspd1;Hnrnpa1;Mrps18b;Etf1;Pa2g4;Pwp1;Serbp1;Rps10;Cad;Impdh2;Rpl18;Ranbp1;Tcp1;Apex1;Eef1b2;Eif3b;Nap1l1;Psmd3;Pabpc1;Prpf31;Eif4a1;Kpnb1;Eif2s2;Rpl22;Slc25a3;Phb2;Rnps1;Eif4e;Srm;Fbl;Syncrip;Cct5;Ldha;Tardbp;Mcm2;Cops5;Xrcc6;Tomm70a;Cyc1;Aimp2;Rplp0;G3bp1;Snrpd3;Cox5a;Odc1;Srsf7;Ncbp1;Abce1;Hdgf;Orc2;Eif3d;Hspe1;Tufm;Ifrd1;Cdk4;Mcm5;Ppm1g;Pcna;Psmd1;Snrpd2;Rpl6;Ddx18;Cct4;Rad23b;Lsm2;Got2;Psmc6;Ndufab1;Psma4;Ssb;Mcm7;Dhx15;Psma2;Hnrnpu;Eif3j1;Rps5;Pold2;Ssbp1;Rpl14;Cct7;Txnl4a;Psmb2;Tyms;Clns1a;Canx;Vdac1;Psmc4;Rps3;C1qbp;Psmb3;Rfc4;Mcm6;Psmd7;Ruvbl2;Eif4g2;Smarcc1;Myc;Pcbp1;Snrpa;Xpo1;Hnrnpc;Hnrnpa3;Psma6;Rps6;Psmd8;Hddc2;Pole3;Prps2;Ilf2;Srsf3;Ncbp2;Srsf1;Ppia;Prdx3;Gspt1;Psma7;Acp1;Hsp90ab1;Trim28;Fam120a,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V2,0.8712576047792767,3.116253606957376,0.0,0.0,0.0,47/57,9.44%,Nop16;Mrto4;Mybbp1a;Npm1;Nolc1;Grwd1;Gnl3;Noc4l;Ipo4;Rrp12;Rrp9;Wdr43;Nip7;Ppan;Nop56;Nop2;Hspd1;Pus1;Bysl;Pa2g4;Wdr74;Tcof1;Tbrg4;Ndufaf4;Pprc1;Mphosph10;Utp20;Farsa;Tmem97;Srm;Rcl1;Aimp2;Map3k6;Slc29a2;Pes1;Dctpp1;Hspe1;Cdk4;Mcm5;Ddx18;Prmt3;Ung;Slc19a1;Imp4;Rabepk;Supv3l1;Exosc5,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,0.6084948757178164,2.6189248048775835,0.0,0.0,0.0,115/190,21.79%,Slc7a11;Glrx;Ppa1;Egln3;Pno1;Rrp9;Tes;Hspa9;Asns;Eef1e1;Got1;Polr3g;Psmd14;Hspd1;Fgl2;Etf1;Mthfd2;Slc1a5;Cfp;Stc1;Psme3;Shmt2;Tomm40;Txnrd1;Eif2s2;Actr3;Tmem97;Psmd12;Cd9;Nufip1;Ufm1;Tpi1;Serp1;Pdap1;Ldha;Tuba4a;Mcm2;Map2k3;Cops5;Gla;Psmb5;Skap2;Uso1;Hspe1;Ifrd1;Immt;Ctsc;Pgm1;Psmg1;Xbp1;Nup205;Aldoa;Psmc6;Psma3;G6pdx;Ung;Actr2;Acly;Psma4;Rpn1;Uchl5;Abcf2;Hspa5;Hmbs;Ccng1;Canx;Psmc4;Gpi1;Ube2d3;Psat1;Ssr1;Calr;Gtf2h1;Psph;Psmd13;Slc2a3;Cdkn1a;Sla;Psmc2;Ppia;Nfil3;Ykt6;Gsr;Mllt11;Gmps;Cdc25a;Coro1a;Cacybp;Sec11a;Nfkbib;Ldlr;Itgb2;Sdf2l1;Phgdh;Rdh11;Hsp90b1;Fkbp2;Eno1b;Sqle;Prdx1;Stip1;Pfkl;Gga2;Atp2a2;Ebp;Mcm4;Bcat1;Edem1;Me1;Cyp51;Tubg1;Pitpnb;Nupr1;Cyb5b;Tcea1,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.6023246346112061,2.572134714925422,0.0,0.0,0.0,93/192,17.73%,Ehd1;Cd44;Il1b;Sphk1;Sdc4;Tnfsf9;Tnc;Plaur;Id2;Fosl1;Inhba;Tnfaip2;Cd80;Sod2;Cxcl2;Il23a;Serpine1;Plek;Il6;Trib1;Areg;Tnfrsf9;Lif;Dram1;Ptgs2;Olr1;Litaf;Bcl2a1d;Cxcl5;Hbegf;Bmp2;Tnip1;Cxcl10;Serpinb2;Ccl5;Tnf;Fut4;Map2k3;Tnip2;Ptx3;Rcan1;Nfkb2;Tlr2;Bcl3;Ccnd1;Tubb2a;Fosl2;Tgif1;Gadd45b;Cxcl1;Clcf1;B4galt5;B4galt1;F2rl1;Phlda1;Abca1;Csf1;Stat5a;Serpinb8;Plpp3;Lamb3;Cflar;Pde4b;Ninj1;Mxd1;Myc;F3;Gadd45a;Nfkbie;Slc2a3;Cdkn1a;Ripk2;Zc3h12a;Nfil3;Dusp5;Msc;Slc2a6;Il12b;Tnfaip6;Ldlr;G0s2;Tnfaip3;Ptger4;Tap1;Tank;Socs3;Nfkbia;Pfkfb3;Csf2;Ier3;Tiparp;Cebpb;Ifngr2,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.6354785429058747,2.514989804233492,0.0,0.0,0.0,62/106,19.80%,Npm1;Nolc1;Nhp2;Rrp9;Hspa9;Asns;Nop56;Eif2s1;Aldh18a1;Mthfd2;Nop14;Dkc1;Eif4g1;Sdad1;Banf1;Eif4a1;Eif4ebp1;Cks1b;Exosc1;Eif4e;Serp1;Ddx10;Tubb2a;Atf4;Lsm4;Kdelr3;Xbp1;Chac1;Sec31a;Ern1;Srprb;Tatdn2;Stc2;Hspa5;Pdia6;Exosc5;Psat1;Pdia5;Ssr1;Exosc4;Calr;Exosc9;Exosc10;Yif1a;Ywhaz;Sec11a;Shc1;Hsp90b1;Bag3;Imp3;Pop4;Eif4a3;Exosc2;Lsm1;Cebpb;Zbtb17;Preb;Atp6v0d1;H2ax;Rps14;Eef2;Edem1,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,0.5883922592742382,2.500538912538532,0.0,0.0,0.0,83/176,19.84%,Il1b;Ccr1;Il11;Il4ra;Nme1;Flna;Npm1;Timp1;Inhba;Ccl7;Cd80;Fgr;Srgn;Hif1a;Tlr1;Il6;Eif5a;Fcgr2b;Lif;Cfp;Ereg;Gpr65;Igsf6;Pf4;Ccl5;Tnf;Mrpl3;Tlr2;Bcl3;Rps3a1;Abce1;Cxcl13;Rpl3l;Tpd52;Eif3d;Il12a;Ccr2;Itgal;Capg;Il18rap;Rpl9;Eif3a;Ncf4;Eif3j1;Mmp9;Ccl11;Csf1;Elf4;Degs1;Rps9;Was;Cdkn2a;Spi1;Galnt1;Akt1;Inhbb;Ccl22;Ripk2;Tlr6;Egfr;Socs5;Il10;Stab1;Ltb;Hcls1;Il12b;Itgb2;Cd47;Lcp2;Jak2;Dyrk3;Il12rb1;Tap1;Ube2n;Map4k1;Ifngr2;H2-Aa;Cd74;Cd79a;Il27ra;Bcat1;Nlrp3;Cd86,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.6525572363989852,2.4813616384941435,0.0,0.0,0.0,44/81,17.73%,Cd44;Il1b;Ccr1;Il4ra;Tnfrsf12a;Cd14;Ccl7;Cxcl2;Reg1;Il6;Ptpn2;Hmox1;Cd38;Il1r2;Ptpn1;Pf4;Cd9;Cxcl10;Tnf;Tlr2;Crlf2;Cxcl13;Ltbr;Tnfrsf1a;Il17ra;Cd36;Pim1;Stat3;Il13ra1;Csf1;Myd88;Il1r1;Csf2ra;Bak1;Tnfrsf1b;Hax1;Pik3r5;Ltb;Il12rb1;Socs3;Osmr;Il3ra;Csf2;Ifngr2,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,0.5591104696377561,2.4037575672041913,0.0,0.0,0.0,89/197,20.15%,Nme1;Nolc1;Ran;Shmt1;Nop56;Eif2s1;Kif2c;Pa2g4;Mthfd2;Tbrg4;Ranbp1;Nap1l1;Lyar;Cks1b;Ak2;Tubb5;Syncrip;Anp32e;Mcm2;Xrcc6;Dctpp1;Orc2;Mcm3;Exosc8;Ipo7;Cdk4;Mcm5;Pcna;Nup205;Cks2;Nudt21;Jpt1;Nasp;Cse1l;Ung;Lmnb1;Mcm7;Paics;Hmga1b;Pold2;Nup107;Pola2;Dnmt1;Pold1;Cdkn2a;Dclre1b;Prps1;Mcm6;Mlh1;Pop7;Phf5a;Myc;Mre11a;Pole4;Cnot9;Ssrp1;Xpo1;Orc6;Timeless;Cdkn1a;Srsf1;Gspt1;Trp53;Cdc25a;Rnaseh2a;Tipin;Gins1;Ube2s;Hells;Ccne1;Suv39h1;Kif22;Hmgb3;Chek1;Snrpb;Dut;Hmgb2;Hnrnpd;Mms22l;Trip13;Eed;Ilf3;Prim2;Rfc3;H2ax;Asf1b;Mcm4;Ezh2;Nup153,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.5574656165534997,2.3829520367245274,0.0,0.0,0.0,122/183,27.32%,Hspa9;Timm10;Por;Slc25a3;Phb2;Mrps22;Idh3a;Ldha;Polr2f;Tomm70a;Cyc1;Mrpl15;Cox7b;Bax;Lrpprc;Cox5a;Dlat;Timm9;Grpel1;Mtrr;Timm17a;Pmpca;Timm50;Immt;Mrpl35;Slc25a5;Got2;Cs;Ndufab1;Mdh2;Atp5pb;Cox10;Uqcrq;Cox5b;Supv3l1;Ndufb6;Oat;Timm13;Vdac1;Gpi1;Suclg1;Mrps15;Fh1;Mrpl11;Atp6v1h;Ndufv2;Uqcrfs1;Atp6v1e1;Cox7c;Vdac2;Mtx2;Fxn;Glud1;Dlst;Prdx3;Cox8a;Tomm22;Aifm1;Ndufb8;Ndufa4;Afg3l2;Cox17;Ndufb2;Timm8b;Pdha1;Atp6v0e;Mrps11;Mrps12;Sdhd;Atp6v0b;Sdhc;Cox7a2;Atp6v1g1;Cox6b1;Hadha;Slc25a4;Ndufs2;Rhot1;Ndufa5;Mtrf1;Htra2;Ndufb7;Ndufs3;Cox6c;Atp6v1c1;Ndufc1;Sdhb;Fdx1;Hsd17b10;Ndufs1;Uqcrb;Cox4i1;Uqcr11;Ndufs8;Ndufa2;Uqcr10;Idh2;Hccs;Ndufa8;Pdhx;Acat1;Cox6a1;Cox11;Ndufv1;Ndufs4;Vdac3;Abcb7;Gm10053;Uqcrc1;Ndufb5;Dld;Rhot2;Ndufs6;Ndufa1;Uqcrc2;Atp6v1d;Ndufs7;Idh1;Aco2;Echs1;Ndufa9;Idh3b,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,0.5565672862466214,2.380941747857156,0.0,0.0,0.0,93/187,19.81%,Msr1;Il1b;Sphk1;Itga5;Ifitm1;Tnfsf9;Il4ra;Plaur;Timp1;Cd14;Inhba;Aqp9;Ccl7;P2ry2;Hif1a;Tlr1;Sele;Serpine1;Pdpn;Il6;Osm;Tnfrsf9;Lif;Ereg;Olr1;Mefv;Met;Cxcl5;Marco;Pvr;Hbegf;Axl;Emp3;Adora2b;Cxcl10;Ccl5;Fpr1;Csf3;Tlr2;Ffar2;Adm;Mmp14;Ptger2;Ptgir;Sell;Il18rap;Gpr132;C3ar1;Gnai3;Ccl17;Selenos;Abca1;Chst2;Csf1;Ahr;Il1r1;Ccl24;Pde4b;Clec5a;Cybb;Mxd1;Myc;Tnfrsf1b;F3;Ccl22;Prok2;Ptafr;Cdkn1a;Ripk2;Ccr7;Il10;Adrm1;Stab1;Pik3r5;Il12b;Tnfaip6;Ldlr;Lcp2;Ptger4;Osmr;Has2;Nfkbia;Psen1;Nod2;Slc28a2;Ifngr2;Slc11a2;Best1;Atp2a2;Il7r;Lta;Bst2;Nlrp3,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.5348404290117779,2.2980213690107667,0.0,0.0,0.0,85/191,19.48%,Cd44;Itga5;Dab2;Sdc4;Spp1;Tnc;Flna;Tnfrsf12a;Plaur;Id2;Timp1;Inhba;Tgfbi;Thbs1;Fstl3;Serpine1;Vim;Il6;Areg;Nt5e;Postn;Igfbp3;Col4a2;Igfbp4;Lgals1;Cxcl5;Pvr;Emp3;Tfpi2;Pdlim4;Col4a1;Lamc2;Sdc1;Plod3;Slc6a8;Ptx3;Loxl1;Mmp14;Bmp1;Gadd45b;Fn1;Ecm1;Capg;Itgb1;Mcm7;Thbs2;Fstl1;Mmp3;Tgm2;Col6a3;Itgav;Crlf1;Lrp1;Matn2;Fgf2;Gadd45a;Copa;Col6a2;Oxtr;Ppib;Tpm4;Basp1;Tnfrsf11b;Efemp2;Glipr1;Nnmt;Lox;Mgp;Col1a1;Colgalt1;Lrrc15;Tnfaip3;Calu;Col16a1;Col1a2;Igfbp2;Bgn;Adam12;Pcolce;Fap;Lum;Vcam1;Slit3;Dcn;Prrx1,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,0.5085786996259516,2.1855170960517905,0.0,0.0,0.0,111/184,28.06%,Cd44;Glrx;Egln3;Pfkp;Tgfbi;Gale;Mif;Got1;Gys1;Slc16a3;Pgam1;Stc1;Nt5e;Txn1;Igfbp3;Met;Gmppb;Pkm;Adora2b;Angptl4;Tpi1;Chst1;Abcb6;Fam162a;Sdc1;Ldha;Pgm2;Pygl;Pdk3;B3gnt3;B3gat3;Kdelr3;B4galt1;Galk1;Aldoa;Got2;Me2;Nasp;G6pdx;Il13ra1;Mdh2;Stc2;Hdlbp;Tgfa;Hspa5;Chst2;Chpf;Slc25a13;Prps1;Psmc4;Ecd;Tpst1;Pgls;Gmppa;Chpf2;Hax1;Egfr;Copb2;Ppia;Bpnt1;Polr3k;Srd5a3;Cog2;Cln6;Sdc3;Eno1b;Ier3;Sdhc;Gnpda1;Pmm2;Fkbp4;Rpe;Dcn;Me1;Tpbg;Qsox1;B3galt6;Ugp2;Cenpa;Gpc1;Homer1;Vegfa;Taldo1;Aurka;B4galt7;Gusb;Gfpt1;Cxcr4;B4galt2;Alg1;Ext2;Isg20;Nsdhl;Spag4;Chst12;Med24;Dld;Hk2;Aldh7a1;Slc37a4;Sap30;P4ha1;Pkp2;Idh1;Mpi;Arpp19;Pfkfb1;Vcan;Capn5;Pgk1;Hs2st1,18747,16
GSE162610,injury_d1_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,0.5188482253741226,2.149900704254637,0.0,0.0,0.0,77/146,22.74%,Nme1;Aprt;Impdh2;Ada;Polr2h;Gtf2f1;Nme4;Ercc1;Umps;Polr2f;Sdcbp;Cda;Pcna;Sec61a1;Rae1;Nudt21;Fen1;Ddb1;Zwint;Polr1d;Nt5c3;Ercc8;Pola2;Pold1;Tyms;Nt5c;Gsdme;Pde4b;Rfc4;Nelfe;Rnmt;Gtf2h1;Pole4;Eloa;Ssrp1;Ell;Pold4;Dgcr8;Ncbp2;Adrm1;Trp53;Itpa;Nudt9;Srsf6;Mpg;Mrpl40;Hcls1;Sf3a3;Rbx1;Rfc5;Gtf2h5;Cox17;Eif1b;Sac3d1;Tarbp2;Polr3c;Polr2d;Nfx1;Snapc4;Dut;Dad1;Polr2g;Aaas;Prim1;Polr1c;Rfc3;Taf12;Alyref;Guk1;Rpa2;Cstf3;Polr2c;Taf1c;Tsg101;Polr2e;Polr2j;Edf1,18747,16
